URL,positive_score,negative_score,polarity_score,subjectivity_score,average_sentence_length,percentage_complex_words,fog_index,word_count,avg_words_per_sentence,complex_words,syllable_count_per_word,personal_pronouns,average_word_length
https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,67,41,0.24074073851165984,0.10334928219775187,1045.0,51.38755980861244,438.555023923445,1045,1045.0,537,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.6813397129186605
https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,50,69,-0.15966386420450535,0.10907424371303918,137.25,51.879010082493124,75.65160403299726,1091,137.25,566,0,"{'I': 0, 'we': 1, 'my': 0, 'ours': 0, 'us': 0}",6.481209899175068
https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,36,22,0.24137930618311543,0.09324758827452156,622.0,66.07717041800643,275.2308681672026,622,622.0,411,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.598070739549839
https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,31,29,0.03333333277777779,0.09132420077424018,657.0,47.48858447488584,281.7954337899543,657,657.0,312,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.519025875190259
https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,66,24,0.46666666148148156,0.12430939209349531,362.5,53.591160220994475,166.4364640883978,724,362.5,388,0,"{'I': 11, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.100828729281768
https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,0,0,0.0,0.0,,,,0,,0,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",0.0
https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,26,0,0.9999999615384629,0.09594095905556842,271.0,60.88560885608856,132.75424354243543,271,271.0,165,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.472324723247232
https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,79,39,0.33898304797471995,0.15147625141017168,779.0,49.29396662387677,331.3175866495507,779,779.0,384,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.668806161745828
https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,27,0,0.9999999629629643,0.05567010297799979,485.0,56.08247422680412,216.43298969072168,485,485.0,272,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.032989690721649
https://insights.blackcoffer.com/evolution-of-advertising-industry/,14,6,0.399999980000001,0.052770448409576655,379.0,65.4353562005277,177.7741424802111,379,379.0,248,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.7071240105540895
https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,3,4,-0.1428571224489825,0.04666666635555556,150.0,62.66666666666667,85.06666666666668,150,150.0,94,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.253333333333333
https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,0,0,0.0,0.0,,,,0,,0,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",0.0
https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,24,69,-0.4838709625390219,0.13381294944775116,695.0,54.67625899280576,299.8705035971223,695,695.0,380,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.952517985611511
https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,17,15,0.06249999804687507,0.09090909065082645,352.0,55.11363636363637,162.84545454545457,352,352.0,194,0,"{'I': 1, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.840909090909091
https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,58,38,0.20833333116319447,0.11254396235340684,853.0,53.106682297772565,362.44267291910904,853,853.0,453,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.871043376318875
https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,41,3,0.863636344008265,0.1325301200827406,332.0,54.81927710843374,154.72771084337353,332,332.0,182,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.099397590361446
https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,5,1,0.6666665555555741,0.029850746120145544,201.0,39.30348258706468,96.12139303482587,201,201.0,79,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.45273631840796
https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,31,9,0.5499999862500004,0.06700167492964544,299.0,40.20100502512563,135.68040201005027,596,299.0,240,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.214405360134004
https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,25,8,0.5151514995408637,0.09295774621702044,355.0,58.87323943661972,165.5492957746479,355,355.0,209,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.169014084507042
https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,15,8,0.3043478128544429,0.14285714196983143,161.0,61.49068322981367,88.99627329192548,161,161.0,99,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.583850931677019
https://insights.blackcoffer.com/how-we-forecast-future-technologies/,5,0,0.99999980000004,0.05494505434126314,91.0,54.94505494505495,58.378021978021984,91,91.0,50,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.373626373626373
https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,23,36,-0.22033897931628849,0.16164383517357853,365.0,42.73972602739726,163.0958904109589,365,365.0,156,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.315068493150685
https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,9,2,0.636363578512402,0.1358024674592288,81.0,51.85185185185185,53.14074074074074,81,81.0,42,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.617283950617284
https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,48,19,0.43283581443528635,0.10501567381658986,160.25,62.695924764890286,89.17836990595612,638,160.25,400,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.61128526645768
https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,10,18,-0.28571427551020445,0.10894941591848477,257.0,54.08560311284047,124.4342412451362,257,257.0,139,0,"{'I': 1, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.035019455252918
https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,23,37,-0.23333332944444451,0.1255230122897008,478.0,50.2092050209205,211.28368200836823,478,478.0,240,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.7468619246861925
https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,26,49,-0.30666666257777786,0.08503401350903173,882.0,58.27664399092971,376.11065759637194,882,882.0,514,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.401360544217687
https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,43,23,0.30303029843893486,0.08695652162456322,759.0,46.6403162055336,322.25612648221346,759,759.0,354,0,"{'I': 1, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.6310935441370225
https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,34,26,0.13333333111111115,0.08356545949364143,718.0,46.37883008356546,305.7515320334262,718,718.0,333,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.497214484679666
https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,25,7,0.5624999824218756,0.08963585409065587,357.0,55.46218487394958,164.98487394957985,357,357.0,198,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.73109243697479
https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,41,8,0.6734693740108292,0.08925318745126924,549.0,51.36612021857923,240.1464480874317,549,549.0,282,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.666666666666667
https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,31,6,0.6756756574141715,0.19473684108033243,95.5,50.0,58.2,189,95.5,95,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.7105263157894735
https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,41,16,0.43859648353339503,0.06753554494367826,282.0,53.43601895734598,134.17440758293841,844,282.0,451,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.873222748815166
https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,24,73,-0.5051546339674781,0.22610722558016963,108.0,49.184149184149184,62.87365967365968,429,108.0,211,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.559440559440559
https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,57,22,0.4430379690754688,0.1602434073828734,493.0,38.33671399594321,212.5346855983773,493,493.0,189,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.150101419878296
https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,27,46,-0.2602739690373429,0.11335403709106516,644.0,40.683229813664596,273.8732919254659,644,644.0,262,0,"{'I': 2, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.326086956521739
https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,31,26,0.08771929670667901,0.07640750659998993,249.33333333333334,51.07238605898124,120.16228775692585,745,249.33333333333334,381,0,"{'I': 1, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.06970509383378
https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,24,81,-0.5428571376870749,0.22975929927842603,115.0,50.32822757111597,66.1312910284464,457,115.0,230,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.612691466083151
https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,40,34,0.08108107998539081,0.10109289603675833,366.5,46.31147540983606,165.12459016393444,732,366.5,339,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.5969945355191255
https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,23,13,0.2777777700617286,0.09374999975585938,384.0,56.25,176.10000000000002,384,384.0,216,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.174479166666667
https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,37,25,0.19354838397502608,0.09748427657628259,636.0,57.54716981132076,277.4188679245283,636,636.0,366,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.227987421383648
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,33,51,-0.2142857117346939,0.0994082839060257,423.0,54.437869822485204,190.9751479289941,845,423.0,460,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.8579881656804735
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,36,12,0.4999999895833336,0.022566995758078516,2127.0,38.03479078514339,866.0139163140574,2127,2127.0,809,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.070521861777151
https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,37,49,-0.1395348820984316,0.10287081327407797,836.0,54.665071770334926,356.266028708134,836,836.0,457,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.961722488038277
https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,29,69,-0.4081632611411912,0.11680572095732333,839.0,55.30393325387366,357.7215733015495,839,839.0,464,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.208581644815256
https://insights.blackcoffer.com/human-rights-outlook/,0,0,0.0,0.0,,,,0,,0,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",0.0
https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,0,0,0.0,0.0,,,,0,,0,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",0.0
https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,39,33,0.08333333217592595,0.09890109876524575,728.0,57.692307692307686,314.27692307692314,728,728.0,420,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.241758241758242
https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,55,16,0.5492957669113272,0.07853982292196922,452.5,50.995575221238944,201.39823008849558,904,452.5,461,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.673672566371682
https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,30,33,-0.04761904686318973,0.11886792430402278,530.0,49.056603773584904,231.62264150943398,530,530.0,260,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.813207547169811
https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,17,44,-0.4426229435635583,0.061183550590588213,499.0,52.75827482447342,220.70330992978938,997,499.0,526,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.942828485456369
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,17,42,-0.4237288063774779,0.12090163909651304,163.33333333333334,54.09836065573771,86.97267759562843,488,163.33333333333334,264,0,"{'I': 2, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.881147540983607
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,36,47,-0.1325301188851793,0.15839694626260126,524.0,48.473282442748086,228.98931297709925,524,524.0,254,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.9103053435114505
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,23,27,-0.07999999840000004,0.10060362152796053,497.0,55.33199195171026,220.93279678068413,497,497.0,275,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.030181086519114
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,0,0,0.0,0.0,,,,0,,0,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",0.0
https://insights.blackcoffer.com/travel-and-tourism-outlook/,4,3,0.1428571224489825,0.08536585261748961,82.0,39.02439024390244,48.40975609756098,82,82.0,32,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.2317073170731705
https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,28,45,-0.23287670913867523,0.13345520999368335,547.0,46.435100548446066,237.37404021937843,547,547.0,254,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.493601462522852
https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,8,25,-0.5151514995408637,0.09593023227927258,344.0,46.51162790697674,156.2046511627907,344,344.0,160,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.462209302325581
https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,28,57,-0.34117646657439454,0.14529914505077068,585.0,58.2905982905983,257.3162393162393,585,585.0,341,0,"{'I': 2, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.223931623931624
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,22,35,-0.2280701714373654,0.13073394465427995,436.0,45.412844036697244,192.56513761467892,436,436.0,198,0,"{'I': 1, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.584862385321101
https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,5,3,0.24999996875000394,0.033613445236918296,238.0,51.68067226890757,115.87226890756304,238,238.0,123,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.147058823529412
https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,0,0,0.0,0.0,,,,0,,0,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",0.0
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,0,0,0.0,0.0,,,,0,,0,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",0.0
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,30,24,0.11111110905349798,0.20532319313565325,263.0,34.60076045627377,119.0403041825095,263,263.0,91,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",5.935361216730038
https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,6,39,-0.7333333170370374,0.07525083599456382,598.0,47.324414715719065,258.12976588628766,598,598.0,283,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.590301003344481
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,14,33,-0.40425531054775937,0.09670781873105387,486.0,59.876543209876544,218.35061728395064,486,486.0,291,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.320987654320987
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,0,0,0.0,0.0,,,,0,,0,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",0.0
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,24,36,-0.19999999666666674,0.0933125970555014,643.0,49.30015552099534,276.9200622083981,643,643.0,317,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.68895800933126
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,47,48,-0.01052631567867036,0.1210191081260903,393.0,47.51592356687898,176.20636942675162,785,393.0,373,0,"{'I': 1, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.501910828025478
https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,23,46,-0.33333332850241554,0.06831683161552789,1010.0,49.9009900990099,423.960396039604,1010,1010.0,504,0,"{'I': 1, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.586138613861386
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,24,25,-0.020408162848813003,0.12661498675293284,387.0,33.59173126614987,168.23669250645995,387,387.0,130,0,"{'I': 1, 'we': 0, 'my': 1, 'ours': 0, 'us': 0}",5.718346253229974
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,41,79,-0.3166666640277778,0.11822660086874226,254.5,50.935960591133004,122.1743842364532,1015,254.5,517,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.027586206896552
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,33,54,-0.24137930757035278,0.1632270165793114,533.0,40.90056285178236,229.560225140713,533,533.0,218,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.238273921200751
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,8,14,-0.27272726033057904,0.1134020612711234,194.0,56.70103092783505,100.28041237113403,194,194.0,110,0,"{'I': 0, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",7.242268041237113
https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,46,91,-0.3284671508871011,0.10995184581865822,1246.0,50.32102728731942,518.5284109149278,1246,1246.0,627,0,"{'I': 5, 'we': 0, 'my': 0, 'ours': 0, 'us': 0}",6.775280898876405
